ID_Ra_500prod,Navn,DSK Kategori,Name,DSK Category,Unit,Agriculture,iLUC,Food processing,Packaging,Transport,Retail,Total kg CO2-eq/kg,Energi (KJ/100 g),Fedt (g/100 g),Kulhydrat (g/100 g),Protein (g/100 g),Data sources,Comments,"GPC brick no, level 4",ID_food,ID_pack,ID_retail,GPC Category,GPC Kategori,"GPC brick no, level 4.1",Unnamed: 26,"GPC brick no, level 1",Unnamed: 28,"GPC brick no, level 2",Unnamed: 30,"GPC brick no, level 3",Unnamed: 32,Ekstra kategorier
Ra00374,"Sauce, barbeque",Krydderier/konserveringsmidler/ekstrakter,"Sauce, barbeque",Seasonings/preservatives/extracts,kg,0.5092796997320557,0.03976373536220394,1.097415233616193,0.4186379866585767,0.1041111224874425,0.009920946706367229,2.179128724562839,623.0,0.3,35.8,0,Data on inputs and outputs of the food processing industry is modelled using: Tasty (2020b); Andersson et al. (1998).,It has been assumed that the food processing industry is located in Denmark. Home cooking recipe from Tasty (2020b). Energy for manufacturing approximated with data for ketchup production (Andersson et al. 1998). Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.,10000280,Fa0239,Pa063,Ma0332,Seasonings/preservatives/extracts,Krydderier/konserveringsmidler/ekstrakter,10000280,Other Sauces Dipping/Condiments/Savoury Toppings/Savoury Spreads/Marinades (Shelf Stable),50000000.0,Food/Beverage/Tobacco,50170000.0,Seasonings/Preservatives/Extracts,50171800.0,Sauces/Spreads/Dips/Condiments,
Ra00375,"Hvidvin, uspec.",Drikkevarer,"Wine, white, average values",Beverages,kg,0.3071470598111635,0.06677391978307075,0.4007864245683233,0.4100138803126705,0.6777022061035968,0.009920946706367229,1.872344437285192,344.0,0.0,2.6,0.1,"Data on inputs and outputs of the food processing industry is modelled using: Aranda et al. (2005); Gazulla et al. (2010); Vázquez-Rowe et al. (2012, 2013); Point et al. (2012); Ardente et al. (2006); Benedetto (2013); Carta (2009); Bosco et al. (2011); Barry (2011); Neto et al. (2013).",It has been assumed that the food processing industry is located in Italy. Data obtained as arithmetic averages from 11 studies. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.,10000276,Fa0014,Pa007,Ma0332,Beverages,Drikkevarer,10000276,Wine – Still,50000000.0,Food/Beverage/Tobacco,50200000.0,Beverages,50202200.0,Alcoholic Beverages (Includes De-Alcoholised Variants),
Ra00376,Rosévin,Drikkevarer,"Wine, rosé",Beverages,kg,0.3071470598111635,0.06677391978307075,0.4007864245683233,0.4100138803126705,0.6777022061035968,0.009920946706367229,1.872344437285192,297.0,0.0,1.4,0.2,"Data on inputs and outputs of the food processing industry is modelled using: Aranda et al. (2005); Gazulla et al. (2010); Vázquez-Rowe et al. (2012, 2013); Point et al. (2012); Ardente et al. (2006); Benedetto (2013); Carta (2009); Bosco et al. (2011); Barry (2011); Neto et al. (2013).",It has been assumed that the food processing industry is located in Italy. Data obtained as arithmetic averages from 11 studies. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.,10000276,Fa0014,Pa007,Ma0332,Beverages,Drikkevarer,10000276,Wine – Still,50000000.0,Food/Beverage/Tobacco,50200000.0,Beverages,50202200.0,Alcoholic Beverages (Includes De-Alcoholised Variants),
Ra00377,"Rødvin, uspec.",Drikkevarer,"Wine, red",Beverages,kg,0.3071470598111635,0.06677391978307075,0.4007864245683233,0.4100138803126705,0.6777022061035968,0.009920946706367229,1.872344437285192,321.0,0.0,0.3,0.2,"Data on inputs and outputs of the food processing industry is modelled using: Aranda et al. (2005); Gazulla et al. (2010); Vázquez-Rowe et al. (2012, 2013); Point et al. (2012); Ardente et al. (2006); Benedetto (2013); Carta (2009); Bosco et al. (2011); Barry (2011); Neto et al. (2013).",It has been assumed that the food processing industry is located in Italy. Data obtained as arithmetic averages from 11 studies. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.,10000276,Fa0014,Pa007,Ma0332,Beverages,Drikkevarer,10000276,Wine – Still,50000000.0,Food/Beverage/Tobacco,50200000.0,Beverages,50202200.0,Alcoholic Beverages (Includes De-Alcoholised Variants),
Ra00378,"Hvidvin, mousserende, champagne",Drikkevarer,"Wine, white, sparkling, champagne",Beverages,kg,0.3071470598111635,0.06677391978307075,0.4007864245683233,0.4100138803126705,0.6777022061035968,0.009920946706367229,1.872344437285192,316.0,0.0,1.4,0.3,"Data on inputs and outputs of the food processing industry is modelled using: Aranda et al. (2005); Gazulla et al. (2010); Vázquez-Rowe et al. (2012, 2013); Point et al. (2012); Ardente et al. (2006); Benedetto (2013); Carta (2009); Bosco et al. (2011); Barry (2011); Neto et al. (2013).",It has been assumed that the food processing industry is located in Italy. Data obtained as arithmetic averages from 11 studies. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.,10000275,Fa0014,Pa007,Ma0332,Beverages,Drikkevarer,10000275,Wine – Sparkling,50000000.0,Food/Beverage/Tobacco,50200000.0,Beverages,50202200.0,Alcoholic Beverages (Includes De-Alcoholised Variants),
Ra00379,"Bagegær, presset, rå",Brød/bageartikler,"Yeast, baker`s, compressed",Bread/bakery products,kg,-5.671845011289249e-19,0.2551409520995718,0.9179385101556581,0.2022788772962417,0.07254680282233153,0.0003263600625320798,1.448231502436335,479.0,1.9,0,8.4,Data on inputs and outputs of the food processing industry is modelled using: Muñoz et al. (2015).,"It has been assumed that the food processing industry is located in Denmark. Compressed yeast is modelled as dry yeast, where we compensate for the lower dry mass content by adding the corresponding water, otherwise the impact of compressed yeast would be overestimated. LCI data on dry yeast from Muñoz et al. (2015). Retail is modelled assuming the following storage: Cooled. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10000069,Fa0303,Pa018,Ma0333,Bread/bakery products,Brød/bageartikler,10000069,Baking/Cooking Supplies (Perishable),50000000.0,Food/Beverage/Tobacco,50180000.0,Bread/Bakery Products,50181700.0,Baking/Cooking Mixes/Supplies,
Ra00380,Cocktailpølser,Kød/fjerkræ,Cocktail sausages,Meat/poultry,kg,1.138185465447943,0.19553609649483825,0.3674793865238787,0.0210634785418874,0.08760800764994381,0.0003263600625320798,1.8101987947210234,1349.0,28.0,3.4,15,Data on inputs and outputs of the food processing industry is modelled using: Davis and Sonesson (2008).,It has been assumed that the food processing industry is located in Denmark. Data from Davis and Sonesson (2008). Retail is modelled assuming the following storage: Cooled. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.,10005781,Fa0059,Pa022,Ma0333,Meat/poultry/other animals,Kød/fjerkræ,10005781,Pork – Prepared/Processed,50000000.0,Food/Beverage/Tobacco,50240000.0,Meat/Poultry/Other Animals,50240100.0,Meat/Poultry/Other Animals – Prepared/Processed,
Ra00381,Pesto,Krydderier/konserveringsmidler/ekstrakter,Pesto,Seasonings/preservatives/extracts,kg,0.6311794538046357,0.7792399150195344,1.382673237057038,0.6363807351926211,0.3896225322116583,0.009920946706367229,3.8290168199918546,1547.0,35.0,10,4.7,Data on inputs and outputs of the food processing industry is modelled using: Open Food Facts (2020q); Hetherington et al. (2012).,It has been assumed that the food processing industry is located in Italy. The recipe originates mainly from a commercial product in Open Food Facts (2020q) and the specified ingredients by CONCITO. Manufacturing energy consumption based on Hetherington et al. (2012) for regular mayonnaise. 3% ingredients waste assumed. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.,10000280,Fa0122,Pa042,Ma0332,Seasonings/preservatives/extracts,Krydderier/konserveringsmidler/ekstrakter,10000280,Other Sauces Dipping/Condiments/Savoury Toppings/Savoury Spreads/Marinades (Shelf Stable),50000000.0,Food/Beverage/Tobacco,50170000.0,Seasonings/Preservatives/Extracts,50171800.0,Sauces/Spreads/Dips/Condiments,
Ra00382,"Lasagne, oksekød, færdigretter",Tilberedte/konserverede fødevarer,"Lasagne, beef, ready meals",Prepared/preserved foods,kg,6.679779697796162,1.3124696307798405,0.007971732275188353,0.644779537038435,0.2066692792404059,0.0003263600625320798,8.851996237192564,521.0,5.3,12,6.8,Data on inputs and outputs of the food processing industry is modelled using: DEFRA (2009); Puck (2020); Pequerecetas (2020).,It has been assumed that the food processing industry is located in Denmark. Ingredients for beef lasagna and bechamel sauce from two home-cooking recipes (Puck 2020; Pequerecetas 2020). Manufacturing energy assumed as in lamb shank ready meal in DEFRA (2009). Amount of ingredients multiplied by 1.03 to account for manufacturing losses. Retail is modelled assuming the following storage: Cooled. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.,10006749,Fa0183,Pa070,Ma0333,Prepared/preserved foods,Tilberedte/konserverede levnedsmidler,10006749,Ready-Made Combination Meals – Not Ready to Eat (Perishable),50000000.0,Food/Beverage/Tobacco,50190000.0,Prepared/Preserved Foods,50193800.0,Ready-Made Combination Meals,
Ra00383,"Lasagne, vegetarisk, færdigretter",Tilberedte/konserverede fødevarer,"Lasagne, vegetarian, ready meals",Prepared/preserved foods,kg,0.457497306714096,0.09583208757735993,0.2994541392597092,0.644779537038435,0.2405593298853234,0.0003263600625320798,1.7384487605374557,324.0,3.0,9.5,2.6,Data on inputs and outputs of the food processing industry is modelled using: DEFRA (2009); Puck (2020); Pequerecetas (2020).,"It has been assumed that the food processing industry is located in Denmark. Approximated as beef lasagna, where beef is removed as ingredient the remaining ingredients are scaled up proportionally to fill the gap. Ingredients for beef lasagna and bechamel sauce from two home-cooking recipes (Puck 2020; Pequerecetas 2020). Manufacturing energy assumed as in lamb shank ready meal in DEFRA (2009). Amount of ingredients multiplied by 1.03 to account for manufacturing losses. Retail is modelled assuming the following storage: Cooled. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10006749,Fa0184,Pa070,Ma0333,Prepared/preserved foods,Tilberedte/konserverede levnedsmidler,10006749,Ready-Made Combination Meals – Not Ready to Eat (Perishable),50000000.0,Food/Beverage/Tobacco,50190000.0,Prepared/Preserved Foods,50193800.0,Ready-Made Combination Meals,
Ra00384,"Daal, færdigretter",Tilberedte/konserverede fødevarer,"Daal, ready meals",Prepared/preserved foods,kg,0.3990176715327186,0.16025414690649498,0.4249439324426478,0.644779537038435,0.2191083516942691,0.0003263600625320798,1.8484299996770976,448.0,2.8,14,5.6,Data on inputs and outputs of the food processing industry is modelled using: Milà i Canals et al. (2010).,"It has been assumed that the food processing industry is located in Denmark. Recipe from specified ingredients by CONCITO, and the following assumptions: onion assumed 9.5%, garlic assumed 3%, ginger, sugar and salt assumed as 1% each. Remaining unquantified ingredients are a total of 4.5%, these are assumed as spices. Ingredients are assumed to be wasted by 3%. Manufacturing energy from Milà i Canals et al. (2010). Retail is modelled assuming the following storage: Cooled. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10006751,Fa0185,Pa070,Ma0333,Prepared/preserved foods,Tilberedte/konserverede levnedsmidler,10006751,Ready-Made Combination Meals – Ready to Eat (Perishable),50000000.0,Food/Beverage/Tobacco,50190000.0,Prepared/Preserved Foods,50193800.0,Ready-Made Combination Meals,
Ra00385,"Sushi, færdigretter",Tilberedte/konserverede fødevarer,"Sushi, ready meals",Prepared/preserved foods,kg,0.1927795809002148,0.2562260565581308,1.237204825532422,0.644779537038435,0.1816121600573483,0.0003263600625320798,2.5129285201490825,718.0,5.6,23,6.7,Data on inputs and outputs of the food processing industry is modelled using: Open Food Facts (2020ae); Blengini and Busto (2009).,"It has been assumed that the food processing industry is located in Denmark. Ingredients from a product reported in Open Food Facts (2020ad), assuming they are wasted by 3%. Energy for manufacturing is a very coarse estimate. It is assumed that most of the energy goes into rice cooking. We use the energy consumption for parboiled rice from Blengini and Busto (2009). Rice accounts for around 80% of the mass of sushi product, but this energy consumption is applied to 100% of the product mass. Seaweed ingredient (0.0104236 kg seaweed/kg sushi) is not included. Retail is modelled assuming the following storage: Cooled. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10006751,Fa0187,Pa070,Ma0333,Prepared/preserved foods,Tilberedte/konserverede levnedsmidler,10006751,Ready-Made Combination Meals – Ready to Eat (Perishable),50000000.0,Food/Beverage/Tobacco,50190000.0,Prepared/Preserved Foods,50193800.0,Ready-Made Combination Meals,
Ra00386,Hakket kylling,Kød/fjerkræ,Minced chicken,Meat/poultry,kg,2.955092099948092,0.7337946541242298,-0.2247813503402423,0.1406239708057012,0.1557700321300461,0.0003263600625320798,3.7608257667303593,621.0,8.5,0,18,Data on inputs and outputs of the food processing industry is modelled using: Australian Chicken Meat Federation (2020) Common Cuts of Raw Chicken. https://www.chicken.org.au/chicken-cuts/.,"It has been assumed that the food processing industry is located in Denmark. Processing of chicken carcass into minced chicken, based on data from the Australian Chicken Meat Federation (2020). 756 g chicken carcas yields 409 g lean meat plus 85 g skin. The rest is assumed bones. It is assumed that 100% of the lean meat is ground and 100% recovered. The inputs are modelled as chicken cuts in proportion to their contribution to the animal weight. No data on energy etc. Retail is modelled assuming the following storage: Cooled. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10005788,Fa0053,Pa059,Ma0333,Meat/poultry/other animals,Kød/fjerkræ,10005788,Chicken – Unprepared/Unprocessed,50000000.0,Food/Beverage/Tobacco,50240000.0,Meat/Poultry/Other Animals,50240200.0,Meat/Poultry/Other Animals – Unprepared/Unprocessed,
Ra00387,Pizzadej,Brød/bageartikler,Pizza dough,Bread/bakery products,kg,0.3059650291173413,0.0214809128979815,0.0493225845507108,0.2605219714391335,0.0872356086179054,0.0003263600625320798,0.7248524666856045,935.0,1.4,44.2,6.8,Data on inputs and outputs of the food processing industry is modelled using: Epicurious (2012).,It has been assumed that the food processing industry is located in Denmark. Ingredients in pizza dough from Epicurious (2012). No manufacturing energy taken into account. Retail is modelled assuming the following storage: Cooled. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.,10000163,Fa0188,Pa066,Ma0333,Bread/bakery products,Brød/bageartikler,10000163,Bread (Frozen),50000000.0,Food/Beverage/Tobacco,50180000.0,Bread/Bakery Products,50181900.0,Bread,
Ra00388,"Frisk pasta, fettucine spinat",Tilberedte/konserverede fødevarer,"Fresh pasta, fettucine spinach",Prepared/preserved foods,kg,0.4380389389933568,0.04961721034538345,0.2170782785781301,0.2334706031685398,0.1391953949115257,0.0003263600625320798,1.077726786059468,1120.0,2.5,48,11,Data on inputs and outputs of the food processing industry is modelled using: Bevilacqua et al. (2007); Open Food Facts (2020af).,"It has been assumed that the food processing industry is located in Denmark. Ingredients are assumed 13% spinach and 73% wheat flour, as detailed by CONCITO. Egg content from Open Food Facts (2020af), remainder is modelled as water. Energy use assumed as in dry pasta production from Bevilacqua et al. (2007). Retail is modelled assuming the following storage: Cooled. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10000317,Fa0189,Pa002,Ma0333,Prepared/preserved foods,Tilberedte/konserverede levnedsmidler,10000317,Pasta/Noodles – Not Ready to Eat (Perishable),50000000.0,Food/Beverage/Tobacco,50190000.0,Prepared/Preserved Foods,50192900.0,Pasta/Noodles,
Ra00389,Tunsalat,Krydderier/konserveringsmidler/ekstrakter,Tuna salad,Seasonings/preservatives/extracts,kg,0.06986494311845134,0.4218274926109992,3.638860035375127,0.2424268977869083,0.1224982955771104,0.0003263600625320798,4.495804024531128,766.0,14.0,5.1,9.4,Data on inputs and outputs of the food processing industry is modelled using: ADEME (2020d); BilkaToGo (2020d); Christian Chefs International (2020).,"It has been assumed that the food processing industry is located in Denmark. Ingredients are partly from the declared list in the CONCITO product. Content in sugar, salt and oil is taken from the nutritional composition, assigning 100% of these nutrients to these 3 ingredients. Cooked maize input is modelled as dry maize plus the water needed to soften it from dry (80% dry mass) to cooked (24% dry mass). We also include an estimate of peel waste from peppers and onions, based on Christian Chefs International (2020). This leads to an increased input of raw onion and pepper. Manufacture is approximated as a boiling process from Agribalyse database (ADEME 2020d). Retail is modelled assuming the following storage: Cooled. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10000054,Fa0271,Pa017,Ma0333,Seasonings/preservatives/extracts,Krydderier/konserveringsmidler/ekstrakter,10000054,Other Sauces Dipping/Condiments/Savoury Toppings/Savoury Spreads/Marinades (Perishable),50000000.0,Food/Beverage/Tobacco,50170000.0,Seasonings/Preservatives/Extracts,50171800.0,Sauces/Spreads/Dips/Condiments,
Ra00390,Æggesalat,Tilberedte/konserverede fødevarer,Egg salad,Prepared/preserved foods,kg,0.3590063431954766,0.17077614685908105,0.620621995358931,0.2424268977869083,0.1129148936846911,0.0003263600625320798,1.50607263694762,982.0,22.0,3.7,6.3,Data on inputs and outputs of the food processing industry is modelled using: Allrecipes (2020); ADEME (2020d).,"It has been assumed that the food processing industry is located in Denmark. Ingredients based on a home-cooking recipe (Allrecipes 2020). Manufacturing assumed as a boiling process, taken from the Agribalyse database: 60% gas, 40% electric (DEME 2020d). 3% waste during preparation is assumed. Retail is modelled assuming the following storage: Cooled. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10005227,Fa0191,Pa017,Ma0333,Prepared/preserved foods,Tilberedte/konserverede levnedsmidler,10005227,Dairy/Egg Based Products / Meals – Ready to Eat (Perishable),50000000.0,Food/Beverage/Tobacco,50190000.0,Prepared/Preserved Foods,50193500.0,Dairy/Egg Based Products / Meals,
Ra00391,Frikadeller,Kød/fjerkræ,Meatballs,Meat/poultry,kg,1.969112712230521,0.3536420005432429,0.284092193245948,0.2605219714391335,0.1099329563398788,0.02720132202462722,3.0045031558233513,908.0,15.0,6.5,14,Data on inputs and outputs of the food processing industry is modelled using: Clausen I (2000); DEFRA (2009); ADEME (2020c).,"It has been assumed that the food processing industry is located in Denmark. Content in pork meat from the CONCITO ingredients list for this actual product. Remaining ingredients estimated from Clausen (2000). The mass balance includes the estimated peel waste, etc. generated by pepper, onion and eggs. Manufacturing energy approximated by lamb shank ready meal by DEFRA (2007). Freezing approximated by beef freezing according to Agribalyse (ADEME 2020c). Retail is modelled assuming the following storage: Frozen. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10005781,Fa0272,Pa066,Ma0334,Meat/poultry/other animals,Kød/fjerkræ,10005781,Pork – Prepared/Processed,50000000.0,Food/Beverage/Tobacco,50240000.0,Meat/Poultry/Other Animals,50240100.0,Meat/Poultry/Other Animals – Prepared/Processed,
Ra00392,"Hummus, færdig",Krydderier/konserveringsmidler/ekstrakter,"Hummus, done",Seasonings/preservatives/extracts,kg,0.526798598944861,0.2887450371040157,0.161401826751493,0.2424268977869083,0.2823432215862665,0.0003263600625320798,1.5020419422360767,1165.0,20.0,16,7.7,Data on inputs and outputs of the food processing industry is modelled using: ADEME (2020e); Hetherington et al. (2012).,It has been assumed that the food processing industry is located in Denmark. Ingredients as reported in an Agribalyse data set (DEME 2020e). Manufacturing is based on Hetherington et al. (2012) for regular mayonnaise. 3% ingredients waste assumed. Retail is modelled assuming the following storage: Cooled. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.,10000199,Fa0192,Pa017,Ma0333,Seasonings/preservatives/extracts,Krydderier/konserveringsmidler/ekstrakter,10000199,Dressings/Dips (Perishable),50000000.0,Food/Beverage/Tobacco,50170000.0,Seasonings/Preservatives/Extracts,50171800.0,Sauces/Spreads/Dips/Condiments,
Ra00393,"Lasagne, vegansk, færdigretter",Tilberedte/konserverede fødevarer,"Lasagne, vegan, ready meals",Prepared/preserved foods,kg,0.3032779999079251,0.09070889020451944,0.3063409951298744,0.644779537038435,0.2405593298853234,0.0003263600625320798,1.5859931122286095,476.0,4.0,13,5.7,Data on inputs and outputs of the food processing industry is modelled using: DEFRA (2009); Puck (2020); Pequerecetas (2020).,"It has been assumed that the food processing industry is located in Denmark. This is a copy of the vegetarian lasagna data set, where the input of cheese has been replaced by vegan cheese. Ingredients for beef lasagna and bechamel sauce from two home-cooking recipes (Puck 2020; Pequerecetas 2020). Manufacturing energy assumed as in lamb shank ready meal in DEFRA (2009). Amount of ingredients multiplied by 1.03 to account for manufacturing losses. Retail is modelled assuming the following storage: Cooled. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10006751,Fa0194,Pa070,Ma0333,Prepared/preserved foods,Tilberedte/konserverede levnedsmidler,10006751,Ready-Made Combination Meals – Ready to Eat (Perishable),50000000.0,Food/Beverage/Tobacco,50190000.0,Prepared/Preserved Foods,50193800.0,Ready-Made Combination Meals,
Ra00394,"Pandekager, færdigretter",Tilberedte/konserverede fødevarer,"Pancakes, ready meals",Prepared/preserved foods,kg,0.7454256426253274,0.1590045552100198,0.4968748996306495,0.6673476038932485,0.1346716778430218,0.009920946706367229,2.213245325908634,1113.0,9.6,36.5,7.5,Data on inputs and outputs of the food processing industry is modelled using: Open Food facts (2020ah);Sweetest Menu (2020); Konstantas et al. (2019).,"It has been assumed that the food processing industry is located in Denmark. Ingredients are obtained from a home-cooking recipe in Sweetest Menu (2020). A mass balance is carrried out assuming that the final product has 73% dry mass (Open Food Facts 2020ah), which is much higher than that in ingredients. It is estimated that per kg final product (including 3% waste rate), 1.47 kg ingredients are needed and 0.44 kg water are evaporated. Manufacturing energy assumed as average for cakes from Konstantas et al. (2018). Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10006751,Fa0195,Pa024,Ma0332,Prepared/preserved foods,Tilberedte/konserverede levnedsmidler,10006751,Ready-Made Combination Meals – Ready to Eat (Perishable),50000000.0,Food/Beverage/Tobacco,50190000.0,Prepared/Preserved Foods,50193800.0,Ready-Made Combination Meals,
Ra00395,Kartoffelgratin / flødekartofler,Frugt/grøntsagsprodukter,Potato gratin / cream potatoes,Fruit/vegetable products,kg,0.2996724150028669,0.05684229801745869,0.3553741114474793,0.2605219714391335,0.1285627156682867,0.0003263600625320798,1.101299871637757,505.0,7.4,12,1.6,Data on inputs and outputs of the food processing industry is modelled using: Valdemarsro (2020b); BilkaToGo (2020c); Carlsson-Kanyama and Faist (2000); ADEME (2020r); ADEME (2020d).,"It has been assumed that the food processing industry is located in Denmark. Recipe based on: 1) CONCITO data for potato and cream content. 2) Estimates of remaining ingredients based on a home-cooking recipe (Valdemarsro 2020b) and adjusted to CONCITO ingredients list considering another similar commercial product (BilkaToGo 2020c) . 3) minor ingredients not considered. The mass balance includes the waste from potato peeling, based on peeling factor in appendix 3 by Carlsson-Kanyama and faist (2000). manufacturing assumed as boiling and baking, with data from Agribalyse database (ADEME 2020r; 2020d). Retail is modelled assuming the following storage: Cooled. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10000271,Fa0267,Pa066,Ma0333,Fruits/vegetables/nuts/seeds prepared/processed,Frugter/grøntsager/nødder/frø tilberedte/forarbejdede,10000271,Vegetables – Prepared/Processed (Perishable),50000000.0,Food/Beverage/Tobacco,50100000.0,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,50102100.0,Vegetables – Prepared/Processed,
Ra00396,Kebab,Kød/fjerkræ,Kebab,Meat/poultry,kg,31.38189777278513,6.085537902463111,-1.364554302523301,0.2605219714391335,0.100076563045816,0.02720132202462722,36.49068122923452,697.0,6.0,2.5,25,Data on inputs and outputs of the food processing industry is modelled using: Nemlig (2020q); ADEME (2020c).,"It has been assumed that the food processing industry is located in Denmark. Ingredients are taken from the actual product (Nemlig 21020q). Beef and water add up to 94% by weight, the remaining ingredients have been given an equal share to fill up the remaining 6%. Manufacturing includes only freezing since the product seems not to be cooked. Beef freezing data from Agribalyse database (ADEME 2020c). Retail is modelled assuming the following storage: Frozen. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10005767,Fa0293,Pa066,Ma0334,Meat/poultry/other animals,Kød/fjerkræ,10005767,Beef – Prepared/Processed,50000000.0,Food/Beverage/Tobacco,50240000.0,Meat/Poultry/Other Animals,50240100.0,Meat/Poultry/Other Animals – Prepared/Processed,
Ra00397,"Icetea, fersken",Drikkevarer,"Icetea, peach",Beverages,kg,0.1988047691061135,0.019835405187728937,0.370326553617628,0.1343497468350996,0.08219402964910459,0.009920946706367229,0.8154314511020418,140.0,0.0,8,0,Data on inputs and outputs of the food processing industry is modelled using: Amienyo et al. (2012); Nemlig (2020j).,"It has been assumed that the food processing industry is located in Denmark. Recipe based on ingredients from CONCITO, complemented with data from a commercial product in Nemlig (2020j). Manufacturing assumed as soft drink from Amienyo et al. (2012). Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10000201,Fa0268,Pa020,Ma0332,Beverages,Drikkevarer,10000201,Drinks Flavoured – Ready to Drink,50000000.0,Food/Beverage/Tobacco,50200000.0,Beverages,50202300.0,Non Alcoholic Beverages – Ready to Drink,
Ra00398,Energidrik,Drikkevarer,Energy drink,Beverages,kg,0.1351809648841973,-0.0002178965123141455,0.1681860382770467,0.15667680740149,0.06036564437610169,0.009920946706367229,0.5301125051328888,195.0,0.0,11,0,Data on inputs and outputs of the food processing industry is modelled using: Amienyo et al. (2012); Higgins et al. (2010); Open Food Facts (2020c); Aqua-Calc (2020a).,"It has been assumed that the food processing industry is located in Denmark. Assumptions: Content in sugar, vitamins, caffeine, taurine, glucoronolactone, from Higgins et al. (2010), reflecting Red Bull. Other ingredients and energy for manufacturing from Amienyo et al. (2012), describing a carbonated soft drink. Red Bull density taken from Aqua calc (2020a). Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10000201,Fa0011,Pa005,Ma0332,Beverages,Drikkevarer,10000201,Drinks Flavoured – Ready to Drink,50000000.0,Food/Beverage/Tobacco,50200000.0,Beverages,50202300.0,Non Alcoholic Beverages – Ready to Drink,
Ra00399,"Alko-sodavand, 4 %",Drikkevarer,"Alcoholic soda, 4%",Beverages,kg,0.2488047119180279,-0.004810845439360129,0.2098476253061334,0.192508516142631,0.06608100808272133,0.009920946706367229,0.7223519627165207,67.0,0.0,9,0,Data on inputs and outputs of the food processing industry is modelled using: Amienyo et al. (2012); USDA (2020a).,"It has been assumed that the food processing industry is located in Denmark. The only actual ingredients taken from this type of product is the alcohol (4% by mass) and sugar content (10% by mass), taken from USDA (2020a). Alcohol is added as whisky (33.4 % alcohol by mass). The remaining ingredients and manufacturing energy are assumed as in a carbonated soft drink from Amienyo et al. (2012). The ingredients balance is closed with water. A theoretical density is estimated based on the sugar, water and alcohol content, of 1.027 kg/L. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10000263,Fa0010,Pa003,Ma0332,Beverages,Drikkevarer,10000263,Spirits,50000000.0,Food/Beverage/Tobacco,50200000.0,Beverages,50202200.0,Alcoholic Beverages (Includes De-Alcoholised Variants),
